student_id,first_name,last_name,age,email,country,grade_math,grade_science,grade_english,Final_score
686,Roshelle,Beggini,19,rbegginij1@ox.ac.uk,Philippines,70,99,56,75
687,Andriana,O'Kieran,25,aokieranj2@arstechnica.com,China,4,35,42,27
688,Tallulah,Flippini,25,tflippinij3@aboutads.info,Malaysia,30,39,91,53
689,Elspeth,Crawley,19,ecrawleyj4@uiuc.edu,Indonesia,9,25,30,21
690,Gina,Ponter,20,gponterj5@fema.gov,Indonesia,68,12,1,27
691,Freeman,McDool,20,fmcdoolj6@linkedin.com,China,38,93,36,55
692,Clementia,Baudouin,20,cbaudouinj7@washingtonpost.com,Ukraine,85,92,22,66
693,Charmine,McKillop,22,cmckillopj8@theglobeandmail.com,Democratic Republic of the Congo,97,68,18,61
694,Doris,Gietz,22,dgietzj9@drupal.org,Peru,69,87,36,64
695,Warde,Assaf,21,wassafja@marriott.com,Ivory Coast,36,100,4,46
696,Spencer,Klos,20,sklosjb@admin.ch,Sweden,88,78,1,55
697,Dody,Odom,22,dodomjc@tmall.com,Philippines,45,66,30,47
698,Elinor,Billington,18,ebillingtonjd@google.com,Philippines,64,4,72,46
699,Devan,Barwell,25,dbarwellje@wsj.com,China,82,99,84,88
700,Antoni,Cobelli,22,acobellijf@ifeng.com,Tanzania,51,43,32,42
701,Morganica,Ferry,24,mferryjg@deviantart.com,Nigeria,13,46,2,20
702,Vaclav,Dunston,24,vdunstonjh@zimbio.com,Greece,66,88,92,82
703,Ginelle,Yackiminie,18,gyackiminieji@shinystat.com,Greece,72,61,98,77
704,Kinnie,Mewrcik,18,kmewrcikjj@moonfruit.com,Israel,17,8,2,9
705,Pierrette,Pagon,18,ppagonjk@ucla.edu,China,90,33,64,62
706,Yuri,Argrave,23,yargravejl@cargocollective.com,Ecuador,96,38,65,66
707,Shirleen,Dorset,22,sdorsetjm@sciencedaily.com,Bosnia and Herzegovina,47,72,46,55
708,Hyacinthe,Demonge,21,hdemongejn@clickbank.net,China,62,4,8,24
709,Mirella,MacGill,23,mmacgilljo@unblog.fr,Morocco,58,25,85,56
710,Lissa,Challenor,25,lchallenorjp@artisteer.com,Philippines,68,4,14,28
711,Tallie,Bencher,21,tbencherjq@cpanel.net,Philippines,29,9,85,41
712,Shandeigh,Dougal,25,sdougaljr@google.co.jp,Philippines,10,25,92,42
713,Riannon,Mortel,23,rmorteljs@opera.com,Lithuania,85,91,58,78
714,Kaspar,Masey,24,kmaseyjt@blog.com,Philippines,11,24,95,43
715,Blanch,Gandar,18,bgandarju@nymag.com,Netherlands,9,43,29,27
716,Zebadiah,Chilcotte,21,zchilcottejv@jiathis.com,China,8,92,39,46
717,Dreddy,Stowte,20,dstowtejw@bluehost.com,United States,89,54,20,54
718,Daria,Meakes,23,dmeakesjx@skype.com,Indonesia,57,2,72,43
719,Arnoldo,Gingles,23,aginglesjy@baidu.com,Malaysia,78,63,25,55
720,Katrinka,Castanho,19,kcastanhojz@altervista.org,South Africa,6,68,93,55
721,Monte,Jeanel,25,mjeanelk0@bloglovin.com,Russia,83,44,55,60
722,Fulvia,Lyons,19,flyonsk1@apache.org,Zimbabwe,16,69,84,56
723,Joannes,Iacomini,24,jiacominik2@cdbaby.com,Mongolia,56,80,74,70
724,Brocky,MacMorland,20,bmacmorlandk3@huffingtonpost.com,Azerbaijan,53,80,42,58
725,Isidora,Garrattley,18,igarrattleyk4@exblog.jp,Canada,21,81,92,64
726,Micky,Benkin,18,mbenkink5@weebly.com,France,69,27,96,64
727,Wenonah,Carp,22,wcarpk6@twitpic.com,Dominican Republic,90,85,61,78
728,Brandy,Halle,25,bhallek7@economist.com,Thailand,53,87,23,54
729,Torin,Woodfield,20,twoodfieldk8@alexa.com,Portugal,51,75,76,67
730,Minnnie,Bail,25,mbailk9@example.com,China,93,21,56,56
731,Wakefield,Isaac,19,wisaacka@weebly.com,Libya,54,83,81,72
732,Langsdon,Curro,18,lcurrokb@engadget.com,China,6,82,40,42
733,Vannie,Whatsize,18,vwhatsizekc@ucoz.ru,United States,15,35,86,45
734,Jeremie,Dible,25,jdiblekd@networksolutions.com,Brazil,79,18,64,53
735,Hendrika,Venes,18,hveneske@huffingtonpost.com,China,77,58,7,47
736,Hermia,Bruffell,20,hbruffellkf@tmall.com,China,56,24,54,44
737,Abe,Bartolomeu,21,abartolomeukg@microsoft.com,Indonesia,78,97,96,90
738,Sylvan,Ors,21,sorskh@home.pl,Liberia,54,48,33,45
739,Vinni,Gosneye,24,vgosneyeki@usatoday.com,Poland,97,48,94,79
740,Giffy,Selcraig,21,gselcraigkj@cdc.gov,China,93,80,95,89
741,Westbrook,McGinnell,22,wmcginnellkk@photobucket.com,France,77,16,17,36
742,Tandy,Varndall,21,tvarndallkl@theatlantic.com,Indonesia,22,27,93,47
743,Bernie,Bowe,18,bbowekm@theglobeandmail.com,Brazil,8,89,62,53
744,Agnola,Crone,24,acronekn@instagram.com,Kyrgyzstan,69,22,81,57
745,Kaiser,Tyzack,25,ktyzackko@merriam-webster.com,Cuba,33,88,47,56
746,Millard,Tofts,24,mtoftskp@google.pl,Vietnam,7,39,22,22
747,Margi,Chuter,20,mchuterkq@ibm.com,China,91,10,99,66
748,Haleigh,Antrum,25,hantrumkr@posterous.com,China,56,53,87,65
749,Gare,Skoate,25,gskoateks@home.pl,Ukraine,48,19,3,23
750,Lara,Brannan,22,lbrannankt@google.ca,Israel,14,89,59,54
751,Dukey,Paolino,23,dpaolinoku@ted.com,China,7,68,48,41
752,Maddie,Penritt,23,mpenrittkv@umn.edu,Russia,62,75,5,47
753,Darelle,Greedier,19,dgreedierkw@netlog.com,China,45,67,36,49
754,Zollie,Bissett,22,zbissettkx@economist.com,Guatemala,93,29,94,72
755,Arleen,Stroyan,25,astroyanky@google.com.br,Indonesia,35,78,86,66
756,Gretal,Deuss,20,gdeusskz@accuweather.com,Tunisia,62,54,28,48
757,Ethelbert,Coltart,20,ecoltartl0@ihg.com,United States,48,59,99,68
758,Geoff,Clemenzo,18,gclemenzol1@google.ca,Thailand,68,7,10,28
759,Valentine,Staddon,20,vstaddonl2@is.gd,Indonesia,42,75,2,39
760,Deva,Splevin,23,dsplevinl3@upenn.edu,Philippines,60,63,1,41
761,Gloria,Ricciardiello,23,gricciardiellol4@comcast.net,China,20,100,49,56
762,Genna,Klossmann,23,gklossmannl5@bigcartel.com,Philippines,9,15,86,36
763,Cathi,Groomebridge,25,cgroomebridgel6@youtube.com,China,87,11,79,59
764,Wash,Roocroft,18,wroocroftl7@samsung.com,Sweden,40,59,46,48
765,Yorgo,Leaver,18,yleaverl8@booking.com,Bulgaria,58,11,81,50
766,Gregg,Henrys,19,ghenrysl9@wufoo.com,Venezuela,100,39,76,71
767,Tami,Whitehouse,24,twhitehousela@discovery.com,United States,80,29,31,46
768,Hillard,Futter,20,hfutterlb@naver.com,Peru,65,36,30,43
769,Alissa,Wadforth,18,awadforthlc@earthlink.net,Colombia,0,15,10,8
770,Arthur,Hindes,22,ahindesld@google.co.uk,Canada,27,88,63,59
771,Karly,Mamwell,21,kmamwellle@rambler.ru,Kuwait,87,13,66,55
772,Alvis,Kidwell,18,akidwelllf@issuu.com,Argentina,99,55,86,80
773,Spike,Fishburn,22,sfishburnlg@desdev.cn,Martinique,69,75,71,71
774,Travis,Colliber,24,tcolliberlh@fda.gov,Poland,13,62,15,30
775,Frederik,Batalini,22,fbatalinili@feedburner.com,Brazil,46,2,38,28
776,Evelina,Stallworth,23,estallworthlj@archive.org,Nigeria,72,85,80,79
777,Jaimie,MacGowan,19,jmacgowanlk@nasa.gov,France,11,63,48,40
778,Marcelle,Seegar,20,mseegarll@xrea.com,Greece,96,64,97,85
779,Mallory,Eady,20,meadylm@mozilla.org,Russia,72,74,64,70
780,Noella,Barrowclough,22,nbarrowcloughln@plala.or.jp,United States,80,100,28,69
781,Tore,Tindle,21,ttindlelo@cisco.com,Portugal,44,18,42,34
782,Ailis,Boeck,25,aboecklp@parallels.com,Czech Republic,43,95,79,72
783,Viviene,Cheson,21,vchesonlq@columbia.edu,Togo,31,54,89,58
784,Lory,Whitcher,21,lwhitcherlr@fastcompany.com,Mexico,83,57,4,48
785,Susannah,Baudacci,22,sbaudaccils@npr.org,Russia,21,25,39,28
786,Neilla,Humfrey,23,nhumfreylt@usatoday.com,Jordan,0,68,48,38
787,Dun,Scotland,23,dscotlandlu@geocities.com,Albania,58,26,85,56
788,Melisent,Size,20,msizelv@twitter.com,Indonesia,92,30,12,44
789,Millisent,Conws,25,mconwslw@sciencedirect.com,Poland,68,53,4,41
790,Fallon,Carragher,21,fcarragherlx@google.co.jp,China,35,79,47,53
791,Ulysses,Czajka,20,uczajkaly@lulu.com,Philippines,26,33,56,38
792,Jard,Kerwood,19,jkerwoodlz@imageshack.us,Uzbekistan,87,44,13,48
793,Koralle,Kellington,18,kkellingtonm0@merriam-webster.com,Russia,64,10,36,36
794,Trixie,Pitway,22,tpitwaym1@state.tx.us,Nigeria,36,77,37,50
795,Vonny,Anthonies,20,vanthoniesm2@wordpress.org,Indonesia,76,52,32,53
796,Ariela,Mateos,25,amateosm3@state.tx.us,Brazil,23,14,33,23
797,Letizia,Staves,20,lstavesm4@shutterfly.com,Afghanistan,8,32,56,32
798,Fionna,Whapples,21,fwhapplesm5@squarespace.com,Peru,97,81,46,74
799,Abbe,Reitenbach,19,areitenbachm6@wunderground.com,Nigeria,40,53,25,39
800,Gretchen,Barzen,24,gbarzenm7@google.ru,Serbia,3,31,92,42
801,Sheffie,Grigolli,25,sgrigollim8@mac.com,Chile,47,34,20,33
802,Hendrik,Heinert,21,hheinertm9@fema.gov,Poland,14,59,17,30
803,Josh,Lofthouse,24,jlofthousema@360.cn,Colombia,70,24,71,55
804,Aeriela,Heeley,22,aheeleymb@dion.ne.jp,United States,15,44,93,50
805,Trish,Drynan,24,tdrynanmc@ibm.com,Philippines,41,81,41,54
806,Kynthia,Fancutt,19,kfancuttmd@chron.com,Poland,12,38,83,44
807,Francene,BURWIN,23,fburwinme@gov.uk,Lithuania,9,92,6,35
808,Danica,Zincke,23,dzinckemf@tripadvisor.com,Saudi Arabia,10,24,87,40
809,Izabel,Lowdham,22,ilowdhammg@home.pl,Bulgaria,11,97,18,42
810,Pierre,Leathlay,20,pleathlaymh@upenn.edu,China,90,42,14,48
811,Daffy,Firmager,19,dfirmagermi@pbs.org,Indonesia,63,50,58,57
812,Nancee,Brew,25,nbrewmj@msu.edu,Morocco,29,44,83,52
813,Tristan,Ryde,20,trydemk@sitemeter.com,Argentina,28,35,99,54
814,Nickolaus,Bernaert,23,nbernaertml@europa.eu,Colombia,6,56,25,29
815,Cchaddie,Boncoeur,20,cboncoeurmm@shareasale.com,United States,44,94,53,63
816,Liane,Greedier,22,lgreediermn@shop-pro.jp,Morocco,58,56,78,64
817,Craggie,Cardno,23,ccardnomo@odnoklassniki.ru,Thailand,94,58,20,57
818,Nikaniki,Ronchetti,21,nronchettimp@usa.gov,Bosnia and Herzegovina,93,16,24,44
819,Aleece,Swyer-Sexey,22,aswyersexeymq@dell.com,China,58,8,3,23
820,Mari,Binnes,20,mbinnesmr@goo.gl,Ireland,70,9,38,39
821,Dallas,Feeley,18,dfeeleyms@ca.gov,Poland,13,40,96,49
822,Melisa,Mathewes,22,mmathewesmt@unesco.org,Czech Republic,50,17,73,46
823,Nessa,Callaway,22,ncallawaymu@twitter.com,Poland,99,40,7,48
824,Craggy,Cayette,18,ccayettemv@ehow.com,China,34,82,71,62
825,Emmi,Braunston,25,ebraunstonmw@youku.com,Croatia,7,81,17,35
826,Grethel,Matushevitz,23,gmatushevitzmx@huffingtonpost.com,Indonesia,26,93,87,68
827,Herbie,McDell,20,hmcdellmy@eepurl.com,China,88,36,67,63
828,Berte,Alfonso,25,balfonsomz@kickstarter.com,Chile,98,43,26,55
829,Bowie,Tibbotts,18,btibbottsn0@hhs.gov,United States,44,70,79,64
830,Pearle,Bolderoe,22,pbolderoen1@guardian.co.uk,Peru,11,34,14,19
831,Egor,Mattisssen,25,emattisssenn2@gravatar.com,Peru,19,22,59,33
832,Alejoa,Panketh,18,apankethn3@google.ru,Ukraine,37,70,3,36
833,Emmeline,Boocock,18,eboocockn4@ted.com,Peru,20,28,18,22
834,Mora,McKerlie,25,mmckerlien5@delicious.com,Peru,95,56,87,79
835,Ilyssa,Geraldini,23,igeraldinin6@yahoo.com,China,93,61,14,56
836,Nickolaus,Grissett,23,ngrissettn7@mashable.com,China,69,3,11,27
837,Virgie,Nowaczyk,19,vnowaczykn8@google.com.br,Brazil,75,61,76,70
838,Maude,Darrington,24,mdarringtonn9@mapy.cz,Portugal,51,74,100,75
839,Purcell,Delgado,23,pdelgadona@auda.org.au,Canada,22,53,88,54
840,Phyllis,Cammidge,22,pcammidgenb@noaa.gov,Thailand,56,86,1,47
841,Colene,Masarrat,23,cmasarratnc@plala.or.jp,Madagascar,8,16,9,11
842,West,Caulcott,24,wcaulcottnd@businessinsider.com,United States,48,33,85,55
843,Maudie,Sugden,21,msugdenne@lulu.com,United Kingdom,38,9,52,33
844,Harlan,Dougharty,23,hdoughartynf@howstuffworks.com,Pakistan,92,46,31,56
845,Jarvis,Duligal,23,jduligalng@admin.ch,Peru,34,43,14,30
846,Jeffry,Wabersich,19,jwabersichnh@microsoft.com,Portugal,61,55,45,53
847,Marisa,Vallow,21,mvallowni@dmoz.org,Finland,70,41,36,49
848,Sybille,Winslow,20,swinslownj@godaddy.com,Costa Rica,60,41,21,40
849,Ruperto,Onn,25,ronnnk@kickstarter.com,Luxembourg,78,91,48,72
850,Bernadina,Giacomi,25,bgiacominl@squarespace.com,France,81,34,29,48
851,Brook,Pree,18,bpreenm@wikipedia.org,Indonesia,42,84,30,52
852,Lilias,Surmeir,25,lsurmeirnn@sun.com,China,14,68,3,28
853,Elnore,Justice,23,ejusticeno@ezinearticles.com,Brazil,29,26,64,39
854,Gaspard,McInulty,18,gmcinultynp@theglobeandmail.com,China,3,65,100,56
855,Gregory,De Haven,19,gdehavennq@army.mil,China,75,33,28,45
856,Georges,Balaison,23,gbalaisonnr@xing.com,Mayotte,6,79,10,31
857,Milo,Studde,23,mstuddens@imgur.com,Paraguay,95,28,69,64
858,Myrilla,Kachel,18,mkachelnt@smugmug.com,Indonesia,77,46,3,42
859,Joycelin,O'Glessane,22,joglessanenu@upenn.edu,Slovenia,12,3,23,12
860,Abbi,Mucklestone,20,amucklestonenv@google.it,Indonesia,47,24,1,24
861,Catarina,Hawford,20,chawfordnw@nymag.com,Sweden,74,71,55,66
862,Lotti,Triggel,22,ltriggelnx@1688.com,Russia,52,11,70,44
863,Hugo,Van't Hoff,23,hvanthoffny@jimdo.com,Argentina,65,67,66,66
864,Tasha,Togher,23,ttoghernz@washington.edu,South Africa,93,48,88,76
865,Bronny,Freke,25,bfrekeo0@purevolume.com,Argentina,68,56,60,61
866,Haze,Riping,22,hripingo1@drupal.org,Sweden,2,11,9,7
867,Avrom,Joannidi,24,ajoannidio2@state.gov,China,92,100,43,78
868,Rozanna,Portigall,21,rportigallo3@bigcartel.com,Honduras,12,58,42,37
869,Agneta,Staniland,21,astanilando4@prnewswire.com,China,44,35,17,32
870,Zelma,Jedrzej,19,zjedrzejo5@opensource.org,Peru,12,52,99,54
871,Raynard,Sallis,19,rsalliso6@state.tx.us,Philippines,28,40,2,23
872,Joanna,Pirrone,21,jpirroneo7@discovery.com,France,64,53,88,68
873,Gabbi,Twitty,25,gtwittyo8@unicef.org,South Korea,25,74,86,61
874,Noelani,Burnep,20,nburnepo9@moonfruit.com,South Africa,55,92,46,64
875,Bourke,Veevers,24,bveeversoa@freewebs.com,Russia,39,51,12,34
876,Darrick,Goullee,25,dgoulleeob@google.cn,Bolivia,78,38,92,69
877,Louella,Helder,23,lhelderoc@amazon.co.uk,Indonesia,71,28,91,63
878,Arley,Shoosmith,21,ashoosmithod@multiply.com,Brazil,9,61,73,47
879,Alexine,McKeefry,25,amckeefryoe@uol.com.br,France,59,48,34,47
880,Sarene,Wells,22,swellsof@discovery.com,Ethiopia,66,5,5,25
881,Vanda,Ruff,23,vruffog@npr.org,United States,93,20,36,49
882,Isac,Andrivot,23,iandrivotoh@shinystat.com,France,11,12,14,12
883,Chico,Christensen,21,cchristensenoi@ocn.ne.jp,Dominican Republic,35,49,73,52
884,Corina,Dran,23,cdranoj@uol.com.br,Russia,20,45,42,35
885,Penn,Donoghue,20,pdonoghueok@slate.com,Ireland,12,82,99,64
886,Elmore,Softley,25,esoftleyol@google.com,Czech Republic,99,82,71,84
887,Randal,Mille,23,rmilleom@canalblog.com,Poland,77,3,88,56
888,Dot,Sanz,22,dsanzon@examiner.com,Indonesia,31,89,51,57
889,Korey,Benfell,20,kbenfelloo@mayoclinic.com,Russia,28,98,59,61
890,Alistair,O'Neary,25,aonearyop@woothemes.com,China,18,45,87,50
891,Kizzie,Yakob,20,kyakoboq@seesaa.net,Finland,53,89,94,78
892,Chad,Alejandro,20,calejandroor@adobe.com,Sri Lanka,14,1,74,29
893,Lorry,Van der Mark,20,lvandermarkos@newsvine.com,Philippines,42,96,92,76
894,Zandra,Gration,20,zgrationot@pagesperso-orange.fr,Philippines,28,37,72,45
895,Bernetta,Pryer,20,bpryerou@cbslocal.com,Czech Republic,25,19,96,46
896,Freddie,Bulley,25,fbulleyov@buzzfeed.com,Indonesia,52,89,22,54
897,Rodd,Caldaro,24,rcaldaroow@dailymotion.com,China,49,45,36,43
898,Kaleb,Mattek,22,kmattekox@photobucket.com,China,45,85,69,66
899,Kath,Embra,21,kembraoy@bravesites.com,Russia,64,35,70,56
900,Slade,Bullent,25,sbullentoz@wiley.com,Sweden,22,4,83,36
901,Filide,Druery,21,fdrueryp0@typepad.com,Azerbaijan,96,85,11,64
902,Tina,Liveing,18,tliveingp1@google.com.au,Russia,66,46,91,67
903,Franciskus,Dockrell,20,fdockrellp2@blogger.com,Russia,74,36,35,48
904,Bevvy,Taudevin,18,btaudevinp3@hatena.ne.jp,Indonesia,83,72,80,78
905,Barry,Cobleigh,24,bcobleighp4@t.co,Vietnam,56,59,81,65
906,Gustie,Udall,19,gudallp5@ehow.com,Myanmar,26,71,7,34
907,Helen,Dericut,18,hdericutp6@people.com.cn,Portugal,92,23,0,38
908,Anallise,Dunlop,21,adunlopp7@sakura.ne.jp,Vietnam,4,20,56,26
909,Moishe,Wintle,23,mwintlep8@wikimedia.org,Poland,6,52,52,36
910,Orton,Burgot,19,oburgotp9@miibeian.gov.cn,Spain,73,13,22,36
911,Travus,Measey,19,tmeaseypa@illinois.edu,China,100,47,51,66
912,Vladamir,Hamshaw,22,vhamshawpb@prweb.com,Afghanistan,69,81,36,62
913,Christophorus,Hayle,25,chaylepc@live.com,China,69,74,10,51
914,Purcell,Ledward,18,pledwardpd@rakuten.co.jp,Ukraine,72,78,49,66
915,Archie,Thundercliffe,23,athundercliffepe@uol.com.br,Sweden,11,33,91,45
916,Laurene,Rosenboim,19,lrosenboimpf@creativecommons.org,Pakistan,72,32,25,43
917,Wit,Haggata,24,whaggatapg@163.com,Vietnam,2,10,85,32
918,Finlay,Inett,22,finettph@sitemeter.com,China,85,7,3,31
919,Lizabeth,Brodhead,25,lbrodheadpi@posterous.com,Zambia,5,25,29,19
920,Quintilla,Trussell,21,qtrussellpj@tiny.cc,United States,86,58,92,78
921,Gwyneth,Dyble,21,gdyblepk@independent.co.uk,China,1,35,59,31
922,Tallia,Coleiro,23,tcoleiropl@quantcast.com,Nigeria,88,44,55,62
923,Grier,Rhoddie,22,grhoddiepm@plala.or.jp,Brazil,24,62,8,31
924,Tansy,Brogioni,22,tbrogionipn@symantec.com,China,48,9,31,29
925,Garrard,Barthorpe,25,gbarthorpepo@nytimes.com,Indonesia,96,0,23,39
926,Jeannette,Butterfint,19,jbutterfintpp@shareasale.com,China,84,28,82,64
927,Gerty,Edlestone,19,gedlestonepq@economist.com,Philippines,29,95,91,71
928,Terrence,Jelf,23,tjelfpr@constantcontact.com,Botswana,66,15,60,47
929,Carmella,Yarrall,18,cyarrallps@last.fm,Indonesia,1,48,44,31
930,Michal,Batch,24,mbatchpt@ehow.com,Indonesia,69,92,60,73
931,Mattheus,Arnall,23,marnallpu@myspace.com,Indonesia,19,1,66,28
932,Courtney,Harkins,22,charkinspv@freewebs.com,Indonesia,74,47,75,65
933,Bernard,Webburn,20,bwebburnpw@eepurl.com,Cuba,63,12,36,37
934,Cissiee,Gilbart,25,cgilbartpx@noaa.gov,United States,29,15,46,30
935,Elana,Kilgannon,19,ekilgannonpy@github.com,United States,65,10,41,38
936,Morris,Ambrose,24,mambrosepz@hubpages.com,China,1,43,92,45
937,Leesa,Hicken,19,lhickenq0@blogger.com,Ireland,48,30,14,30
938,Beau,Berryman,18,bberrymanq1@ca.gov,Greece,0,26,11,12
939,Darcey,Leithgoe,21,dleithgoeq2@stanford.edu,Mexico,31,53,58,47
940,Carmelle,Setter,21,csetterq3@reuters.com,Philippines,85,70,49,68
941,Aida,Beaney,19,abeaneyq4@yale.edu,Portugal,23,65,95,61
942,Ansley,Hargie,19,ahargieq5@paginegialle.it,Portugal,47,76,43,55
943,Goddard,Lochet,21,glochetq6@timesonline.co.uk,China,91,14,28,44
944,Rosana,Corry,20,rcorryq7@soup.io,Finland,20,59,78,52
945,Sophi,Beadell,24,sbeadellq8@flavors.me,Brazil,15,13,99,42
946,Idaline,Boxell,23,iboxellq9@newyorker.com,China,46,0,4,16
947,Amitie,Moorerud,25,amoorerudqa@tmall.com,Russia,77,30,42,49
948,Cory,Esland,20,ceslandqb@sina.com.cn,China,56,13,92,53
949,Susana,Twohig,25,stwohigqc@telegraph.co.uk,Tanzania,95,31,84,70
950,Penni,Ruthven,24,pruthvenqd@ox.ac.uk,Russia,74,6,16,32
951,Leah,Deary,23,ldearyqe@blogspot.com,Switzerland,80,44,8,44
952,Ginger,Doubleday,23,gdoubledayqf@multiply.com,Indonesia,14,42,69,41
953,Dorothy,Gobell,22,dgobellqg@histats.com,Peru,52,11,15,26
954,Gaile,Brazer,20,gbrazerqh@theguardian.com,Mexico,60,97,84,80
955,Melisse,Queenborough,21,mqueenboroughqi@businesswire.com,China,50,4,51,35
956,Gertrudis,Skillern,19,gskillernqj@businessweek.com,China,47,11,97,51
957,Isadore,Gowry,18,igowryqk@miitbeian.gov.cn,Vietnam,25,2,16,14
958,Lonnie,Struan,24,lstruanql@hexun.com,Mongolia,46,56,65,55
959,Tobin,Kenyam,20,tkenyamqm@phpbb.com,Ukraine,35,11,94,46
960,Ardath,Shaw,25,ashawqn@go.com,Argentina,99,11,76,62
961,Gilligan,Tocknell,19,gtocknellqo@google.com.hk,Brazil,15,43,96,51
962,Anson,Bickerstaffe,21,abickerstaffeqp@pbs.org,Peru,75,52,93,73
963,Casie,Dowry,18,cdowryqq@istockphoto.com,Indonesia,31,89,94,71
964,Gretchen,Alvar,24,galvarqr@zdnet.com,Vietnam,78,72,89,79
965,Florenza,Camelin,25,fcamelinqs@paginegialle.it,China,61,64,66,63
966,Engracia,Nickless,22,enicklessqt@usnews.com,China,1,17,6,8
967,Sebastian,Huggens,18,shuggensqu@photobucket.com,Indonesia,64,42,3,36
968,Lonny,Fitzsymon,20,lfitzsymonqv@sina.com.cn,Greece,64,44,4,37
969,Heidi,Fennick,18,hfennickqw@ezinearticles.com,Indonesia,94,64,51,69
970,Nora,Chadd,21,nchaddqx@go.com,United States,20,22,66,36
971,Bee,Guyers,21,bguyersqy@vkontakte.ru,Russia,45,89,6,46
972,Jack,Mellody,25,jmellodyqz@spiegel.de,Botswana,87,70,74,77
973,Toby,Grayham,21,tgrayhamr0@columbia.edu,China,1,62,46,36
974,Claudian,Dimitru,23,cdimitrur1@ebay.co.uk,Russia,89,81,7,59
975,Silvio,Talloe,20,stalloer2@cyberchimps.com,Thailand,90,30,0,40
976,Almeda,Dart,20,adartr3@booking.com,Armenia,54,12,58,41
977,Amity,Roobottom,25,aroobottomr4@mashable.com,China,63,85,25,57
978,Phillie,Gonsalo,25,pgonsalor5@wsj.com,Russia,33,62,4,33
979,Hazel,Heijne,18,hheijner6@studiopress.com,Indonesia,58,96,65,73
980,Ingra,Ingilson,24,iingilsonr7@live.com,Pakistan,55,33,83,57
981,Cariotta,Hedman,23,chedmanr8@usnews.com,Portugal,7,77,37,40
982,Babette,Kolczynski,19,bkolczynskir9@redcross.org,Russia,4,86,2,30
983,Amata,Casford,21,acasfordra@spotify.com,Norway,21,18,7,15
984,Amandy,Sitch,25,asitchrb@deliciousdays.com,Greece,27,51,64,47
985,Jacquie,Coplestone,24,jcoplestonerc@springer.com,Serbia,45,59,63,55
986,Cathyleen,Gooke,22,cgookerd@whitehouse.gov,Ecuador,48,37,90,58
987,Ileana,Duck,24,iduckre@desdev.cn,Indonesia,4,75,98,59
988,Ingunna,Chasen,25,ichasenrf@histats.com,Russia,32,15,32,26
989,Elston,Oxlee,18,eoxleerg@i2i.jp,China,97,1,12,36
990,Aluin,Pettus,22,apettusrh@facebook.com,Philippines,68,15,86,56
991,Janek,O'Bruen,18,jobruenri@tripadvisor.com,Philippines,87,62,15,54
992,Rea,Haresign,18,rharesignrj@liveinternet.ru,Indonesia,79,50,95,74
993,Mersey,Vowell,21,mvowellrk@amazon.co.jp,Afghanistan,31,11,1,14
994,Mabel,Kean,22,mkeanrl@telegraph.co.uk,Czech Republic,26,8,4,12
995,Godfree,Danbye,23,gdanbyerm@sciencedaily.com,Russia,20,68,40,42
996,Josefa,Klaiser,24,jklaiserrn@nydailynews.com,Cameroon,31,66,94,63
997,Lilias,Ambrozewicz,23,lambrozewiczro@lulu.com,United States,66,30,66,54
998,Joy,Jendas,20,jjendasrp@jalbum.net,Philippines,84,50,61,65
999,Lin,Gowdie,23,lgowdierq@qq.com,Ethiopia,44,11,80,45
1000,Harriett,Wick,20,hwickrr@trellian.com,Tunisia,64,48,83,65
